type,domain,url,title
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/bioengineering-systems2,Biomedical Engineering Systems - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/biotechnology2,Biotechnology - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/cell-and-developmental-biology2,Cell and Developmental Biology - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/genetics2,Genetics - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/human-nutrition2,Human Nutrition - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/human-structure-and-function2,Human Structure and Function - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/immunology2,Immunology - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/microbiology-and-immunology2,Microbiology - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/neuroscience2,Neuroscience - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/pathology2,Pathology - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/pharmacology2,Pharmacology - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/physiology2,Physiology - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/majors/bachelor-of-biomedicine-majors/psychology2,Psychology - The University of Melbourne
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/departments/department-of-biochemistry-and-pharmacology/engage/avru/news-and-events/making-australian-antivenoms2,Saving lives in Papua New Guinea
dup2,biomedicalsciences.unimelb.edu.au,"https://biomedicalsciences.unimelb.edu.au/departments/department-of-biochemistry-and-pharmacology/engage/avru/blog/the-tale-of-toxicofera,-part-2","The tale of Toxicofera, part 2"
dup2,biomedicalsciences.unimelb.edu.au,"https://biomedicalsciences.unimelb.edu.au/departments/department-of-biochemistry-and-pharmacology/engage/avru/blog/the-tale-of-toxicofera,-part-1-which-animals-are-venomous-part-2","The tale of Toxicofera, part 1 (which animals are venomous? part 2)"
dup2,biomedicalsciences.unimelb.edu.au,https://biomedicalsciences.unimelb.edu.au/research/emcra/news-and-events2,News & Events
dup2,biomedicalsciences.unimelb.edu.au,"https://biomedicalsciences.unimelb.edu.au/departments/pharmacology/engage/avru/blog/the-tale-of-toxicofera,-part-2","The tale of Toxicofera, part 2"
dup2,biomedicalsciences.unimelb.edu.au,"https://biomedicalsciences.unimelb.edu.au/departments/pharmacology/engage/avru/blog/the-tale-of-toxicofera,-part-1-which-animals-are-venomous-part-2","The tale of Toxicofera, part 1 (which animals are venomous? part 2)"
dup2,dental.unimelb.edu.au,https://dental.unimelb.edu.au/news-and-events/australian-first-oral-cancer-screening-tool-to-improve-early-detection-rates2,Australian First: Oral Cancer Screening Tool to Improve Early Detection Rates
dup2,dental.unimelb.edu.au,https://dental.unimelb.edu.au/engage/alumni/dent-al/dent-al-2022/building-a-legacy/?external-uuid=aa8389d3-fcdb-4476-81ae-b9301b9807b2,Page not found
dup2,dental.unimelb.edu.au,https://dental.unimelb.edu.au/engage/alumni/dent-al/dent-al-2022/building-a-legacy?external-uuid=aa8389d3-fcdb-4476-81ae-b9301b9807b2,Page not found
dup2,education.unimelb.edu.au,https://education.unimelb.edu.au/talking-teaching/previous-episodes/season-2,Season 2
dup2,education.unimelb.edu.au,https://education.unimelb.edu.au/aerc/news/new-publication-by-aerc-researchers2,New publication by AERC researchers
dup2,education.unimelb.edu.au,https://education.unimelb.edu.au/cws/assets/cpp-news/centre-for-positive-psychology-2020-annual-review2,Centre for Positive Psychology 2020 Annual Review
dup2,education.unimelb.edu.au,https://education.unimelb.edu.au/faces-of-education/current-students/charlotte-duke-master-of-teaching-secondary-internship2,Charlotte Duke | Master of Teaching (Secondary) Internship
dup2,education.unimelb.edu.au,https://education.unimelb.edu.au/faces-of-education/current-students/angie-lu-student-master-of-teaching-secondary2,Angie Lu | Student | Master of Teaching (Secondary)
dup2,education.unimelb.edu.au,https://education.unimelb.edu.au/research/academic-groups/learning-intervention/courses/masters-learning-intervention2,Master of Learning Intervention - The University of Melbourne
dup2,education.unimelb.edu.au,https://education.unimelb.edu.au/cws/assets/cpp-events/connected-communities-for-wellbeing-community-of-practice-session-2,Connected Communities for Wellbeing Community of Practice Session #2
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/ingenium/partnership-targets-sustainable-decommissioning-of-energy-and-mining-infrastructure2,Partnership targets sustainable decommissioning of energy and mining infrastructure
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/ian-alexander-scholarship-round-2,Ian Alexander Scholarship Round 2
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/study/professional-development/itc-infrared-thermography-category-2,ITC Infrared Thermography 2
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/students/feit-indigenous-student-experience2,Indigenous Student Experience
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/ian-alexander-scholarship-round-2,Ian Alexander Scholarship Round 2
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/industry/food-and-agribusiness/research/dairy-innovation/news-stories/advancing-dairy-research-and-industry-collaboration2,Advancing dairy research and industry collaboration
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/industry/water/events/water-resources-planning-for-climate-change2,Water Resources: Planning for Climate Change
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/industry/water/events/gender-equity-and-australian-water-management-lessons-from-international-development2,Gender equity and Australian water management: Lessons from International Development
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/industry/defence/news-and-events/universities-deliver-world-leading-tech2,Universities deliver world-leading tech
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/news/the-future-is-here2,The future is here
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/managing-mealybugs-in-the-vineyard2,Managing mealybugs in the vineyard
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/find?result_3527117_result_page=2,Mallee resources
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/2020-industrial-hemp-update-industrial-hemp-taskforce-victoria2,2020 Industrial Hemp Update - Industrial Hemp Taskforce Victoria
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/irrigation-systems2,Irrigation systems
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/as-good-as-it-gets-in-irrigation-science2,As good as it gets in irrigation science
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/find?queries_all_query=&queries_category_query%5B0%5D=energy&search_page_3527117_submit_button=Search&result_3527117_result_page=2,Mallee resources
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/find?queries_all_query=&queries_category_query%5B1%5D=environment&search_page_3527117_submit_button=Search&result_3527117_result_page=2,Mallee resources
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/find?queries_all_query=&queries_category_query%5B2%5D=horticulture&search_page_3527117_submit_button=Search&result_3527117_result_page=2,Mallee resources
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/applying-climate-change-modelling-for-irrigated-horticulture-in-the-victorian-mallee-webinar2,Applying climate change modelling for irrigated horticulture in the Victorian Mallee webinar
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/find?queries_all_query=&queries_category_query%5B3%5D=water&search_page_3527117_submit_button=Search&result_3527117_result_page=2,Mallee resources
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/csdila/news/2025/csdilas-global-voice-in-transport-resilience-highlights-from-aprof-haghanis-2025-asia-engagements2,A/Prof Milad Haghani's talks on urban resilience & safety across Asia
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research/kaist-visiting-student-researcher-program2,Pohang University of Science and Technology (POSTECH)
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/early-bunch-stem-necrosis2,Early bunch stem necrosis
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/nangiloc-colignan-area-soil-map-sheet-2,Nangiloc-Colignan Area - Soil Map Sheet 2
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/soil-survey-of-the-robinvale-irrigation-area2,Soil Survey of the Robinvale Irrigation Area
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/a-soil-survey-of-the-red-cliffs-irrigation-settlement2,A Soil Survey of the Red Cliffs Irrigation Settlement
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/map-of-first-people-of-the-millewa-mallee2,Map of First People of the Millewa Mallee
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/drought-consultation-summary-report-part-2,Drought Consultation Summary Report Part 2
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/sunitafe-cardross-farm-john-deere-smart-tractor2,SuniTAFE Cardross Farm - John Deere SMART Tractor
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/olive-harvest-sunitafe-farm-and-argomillora2,Olive Harvest - SuniTAFE Farm & Argomillora
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/soil-water-monitoring-and-irrigation-scheduling2,Soil water monitoring and irrigation scheduling
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/csdila/people/former-students/profiles/javad-shahidinejad2,Dr Javad Shahidinejad
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/csdila/people/former-students/profiles/reza-taban2,Dr Reza Taban
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/csdila/people/former-students/profiles/siqing-yu2,Dr Siqing Yu
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/csdila/people/former-students/profiles/dr-serene-shih-lynn-ho2,Mr Paul Box
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/about/sustainability/events/linking-land-and-geospatial-intelligence-for-sustainable-development2,
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/ares/news-and-events/ares-ready-to-go2,
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/find?queries_category_query=[environment]&result_3527117_result_page=2,
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/find?queries_category_query=[horticulture]&result_3527117_result_page=2,
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/find?queries_category_query=[water]&result_3527117_result_page=2,
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/mric/resources/find?queries_category_query=[energy]&result_3527117_result_page=2,
dup2,eng.unimelb.edu.au,https://eng.unimelb.edu.au/cadre/news-and-opportunities/news-and-announcements/acmd-vmh-showcase-innovations-in-medical-technology2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/research/lab/behavai/news-and-events/ghost-framing-theory-exploring-the-role-of-generative-ai-in-new-venture-legitimation2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/research/lab/behavai/news-and-events/the-ai-eye-llms-vs-human-perception-in-visual-marketing2,The AI Eye: LLMs vs Human Perception in Visual Marketing
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/research/lab/behavai/news-and-events/multilevel-theorizing-about-impact-of-ai-mindfulness-on-creativity-in-organization-a-sensemaking-perspective2,Multilevel Theorizing About Impact of AI Mindfulness on Creativity in Organization: A Sensemaking Perspective
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/research/lab/behavai/news-and-events/ai-washing-the-asymmetric-effects-of-its-two-types-on-consumer-perceptions2,AI-washing: The Asymmetric Effects of Its Two Types on Consumer Perceptions
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/research/lab/behavai/news-and-events/a-meta-analysis-of-customer-reactions-to-ai-agent-implementation2,A Meta-Analysis of Customer Reactions to AI Agent Implementation
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/research/lab/behavai/news-and-events/zero-sum-mindsets-explain-aversion-to-new-technology2,Zero-Sum Mindsets Explain Aversion to New Technology
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/research/lab/behavai/news-and-events/unlocking-the-potential-of-ai-for-research2,Unlocking the Potential of AI for Research
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=industry&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=economics&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom/media-release-study-shows-hotter-nights-increase-bad-decisions2,Media release: Study shows hotter nights increase bad decisions
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=research&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom/12-years-of-the-foundation-dinner2,The Melbourne Foundation for Business and Economics 2022 Annual Dinner
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=alumni&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=student&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom/dilin-duwa-new-partnership-with-bhp-to-support-indigenous-business2,Dilin Duwa: New partnership with BHP to support Indigenous business
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/research/our-research-at-a-glance/supporting-a-more-robust-use-of-ai-in-finance2,Supporting a more robust use of AI in finance
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=accounting&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=management&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom/transitioning-to-a-more-sustainable-business2,Transitioning to a More Sustainable Business
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/bcom/career/fbe-student-calendar/aug/fbe-employability-drop-in2,FBE Employability Drop In
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/bcom/career/fbe-student-calendar/sep/fbe-employability-drop-in2,FBE Employability Drop In
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/bcom/career/fbe-student-calendar/oct/mbs-global-business-practicum-january-2027-applications-open2,MBS Business Practicum (Semester 1 2027) Applications Open
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/bcom/career/fbe-student-calendar/oct/fbe-employability-drop-in2,FBE Employability Drop In
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=announce&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=engage&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_search_query=accounting&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_search_query=economics&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/our-people/staff/management-and-marketing/amrita-mitra2,Amrita Mitra
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/our-people/staff/economics/david-moreton2,David Moreton
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=enrich&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/accounting/caip/aahof/ceremonies/allan_barton2,Allan Barton AM
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=bcom&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=%20Faculty%20of%20Business%20and%20Economics&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=%20Student%20Stories&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/our-stories?result_4928948_result_page=2,Our stories
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?queries_tags_query=marketing&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/collections/women-of-fbe?result_4928948_result_page=2,Women of FBE
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom/deans-letter-welcome-to-semester-2,Dean's letter: Welcome to Semester 2
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/cmd/news/cmd-research-student-wins-2019-professor-wilson-prize2,CMD Research Student Wins 2019 Professor Wilson Prize
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom/economists-supporting-ukraine2,Economists supporting Ukraine
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/managementmarketing/our-people/supply-chain-advisory-board/matt-hawkins2,Matt Hawkins
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom/people-or-planet-we-must-invest-in-both-for-a-sustainable-future2,People or planet? We must invest in both for a sustainable future
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom/accounting-champions-inducted-into-the-australian-accounting-hall-of-fame2/,University of Melbourne - Sign In
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/exchange/edition2,Edition 2
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/our-stories?queries_tags_query=alumni&result_4928948_result_page=2,Our stories
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/our-stories?queries_tags_query=staff-students-campus&result_4928948_result_page=2,Our stories
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/people?queries_tags_query=people&result_4928948_result_page=2,People
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom?current_result_page=1&queries_section_query=student&queries_section_query_posted=1&rootnode=2594402&search_page_2595015_submit_button=Submit+%E2%86%92&result_4979728_result_page=2,Newsroom
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/our-stories?queries_tags_query=article&result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/our-stories?queries_tags_query=staff&result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/our-stories?queries_tags_query=campus&result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/our-stories?queries_tags_query=people&result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/our-stories?queries_tags_query=community&result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/collections/pivotal-moments-in-fbe?result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/collections/economics?result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/collections/domestic?result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/collections/community-impact?result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/collections/campus-life-and-student-experience?result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/collections/alumni-feature-wall?result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/people?result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/people?queries_tags_query=alumni&result_4928948_result_page=2,
dup2,fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/centenary/people?queries_tags_query=staff-students-campus&result_4928948_result_page=2,
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/new-exhibition-oscilloforms-explores-links-between-contemporary-art-and-its-historical-precursors2,New exhibition 'Oscilloforms' explores links between contemporary art and its historical precursors
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/a-powerful-musical-experience-university-of-melbourne-orchestra-to-perform-mahler-2,
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/new-partnership-brings-students-into-the-concert-hall-with-the-worlds-leading-musical-talent2,
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/vca-graduates-short-films-stream-free-on-miff-play2,
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/congratulations-to-our-alumni-participant-in-impact-2,
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/suzie-fraser2,"Dr Suzanne Fraser: coordinating the Centre of Visual Art (CoVA) – a ‘big, beautiful creature’ at the University of Melbourne"
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/lou-bennett2,The need for truthing in language rematriation
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/richard-frankland-says-2002-play-about-deaths-in-custody-is-sadly-still-relevant2,Richard Frankland says 2002 play about deaths in custody is sadly still relevant
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/showcase/2025/events/mcm-grad-showcase2,MCM Grad Showcase
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/current-students/research-students/research-ethics-and-integrity2,Research Ethics & Integrity | Faculty of Fine Arts & Music
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/southbank-campus/archive/campus2,University of Melbourne - Sign In
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/southbank-campus/archive/the-ian-potter-southbank-centre2,University of Melbourne - Sign In
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/southbank-campus/archive/the-stables2,University of Melbourne - Sign In
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/events/fsmg/country-to-cloth-screen-printed-fabric-from-injalak-arts2,Emergent Fields 2026
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/showcase/archived/2024/events/mcm-grad-showcase/concert-program-2,Concert Program 2
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98771&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98777&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98770&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98753&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98763&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98768&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98782&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98774&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/the-subtle-theatre-of-australias-election-season2,The subtle theatre of Australia’s election season
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98767&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/computer-written-scripts-and-deepfake-actors-whats-at-the-heart-of-the-hollywood-strikes-against-generative-ai2,Computer-written scripts and deepfake actors: what’s at the heart of the Hollywood strikes against generative AI
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98772&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98766&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98775&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98778&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98761&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/student-q-and-arts-abi-lee2,Student Q&Arts - Abi Lee
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/about-us/news/topics?queries_category_query=98776&result_96601_result_page=2,Topics
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/study-with-us/discipline-areas/music-performance/percussion/percussion-staff/ann-shoebridge2,Dr. Ann Shoebridge
dup2,finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/showcase/2025/2025-graduating-season/music/mcm-grad-showcase2,MCM Grad Showcase
dup2,finearts-music.unimelb.edu.au,"https://finearts-music.unimelb.edu.au/about-us/news/when-you-sit-down-to-build-a-sandcastle,-take-a-look-around-you-the-beach-is-already-sculpting2","When you sit down to build a sandcastle, take a look around you: the beach is already sculpting"
