unit_slug,faculty,level,url,title,wordCount,classification,topics
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/assessment-and-exams/conservatorium-performance-timetable-and-examinations,Conservatorium performance examinations,307,unique,exams-results|subjects-timetable|forms-admin|enrolment
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/assets/links/tech-support-and-facilities,Tech Support and Facilities,3501,unique,IT-systems|contacts-support
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/pcme-practical-music-timetable,Practical Music and Performance Timetable,43,link-farm,subjects-timetable|forms-admin|exams-results|inclusion-equity
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/quiet-spaces-at-the-southbank-campus,Quiet spaces at the Southbank Campus,721,unique,wellbeing-health|subjects-timetable|placements-WIL|forms-admin
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/timetable-and-room-bookings,Timetable & Room Bookings | Faculty of Fine Arts & Music,1598,mixed,subjects-timetable
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/employability-in-fine-arts-and-music,Employability in Fine Arts and Music,711,mixed,careers-employability|student-life|contacts-support|exams-results
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/ensembles/big-band,Big Band,555,unique,clubs-events|forms-admin|international
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/ensembles/chamber-music,Chamber Music,293,unique,clubs-events|forms-admin|contacts-support
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/ensembles/conservatorium-symphonic-ensembles,Symphonic Ensembles application and registration,912,unique,clubs-events|forms-admin
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/ensembles/percussion-ensemble,Percussion Ensemble,352,unique,clubs-events
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/facilities/conservatorium-instrument-loans,Instrument Loans | Faculty of Fine Arts & Music | UniMelb,305,unique,IT-systems|fees-finance
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/forms/Conservatorium-Special-Permission-Forms,Conservatorium Special Permission Forms,191,unique,forms-admin|special-consideration|enrolment|contacts-support
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/forms/assessment-program-aproval-forms,Assessment and Program Approval forms,413,unique,forms-admin|exams-results|enrolment|special-consideration
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-ensemble-enrolment-and-participation-forms,Conservatorium Ensemble Enrolment & Participation Forms,716,unique,clubs-events|forms-admin|enrolment
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-subject-enrolment-forms,Conservatorium Subject Enrolment Forms,265,unique,forms-admin|clubs-events|enrolment|course-planning
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/forms/fine-arts-and-music-enrolment-assistance,Fine Arts and Music Enrolment Assistance,77,link-farm,forms-admin|enrolment|course-planning|exams-results
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students,Information for research students at the Faculty of Fine Arts & Music,290,unique,research-candidature|scholarships|enrolment|graduation
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/grants,Grants and internal funding at the Faculty,1002,unique,research-candidature|scholarships|graduation|contacts-support
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/research-ethics-and-integrity2,Research Ethics & Integrity | Faculty of Fine Arts & Music,788,unique,academic-skills|research-candidature|course-planning|contacts-support
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/scholarships-and-studentships,Scholarships & Studentships | Graduate Students | FFAM,393,unique,scholarships|research-candidature|graduation|forms-admin
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/starting-out/bachelor-of-music-student-guides,Bachelor of Music student guide,62,link-farm,orientation|forms-admin|course-planning|student-life
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/starting-out/orientation,Orientation,409,mixed,orientation|enrolment|course-planning|forms-admin
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/student-experience/fine-arts-and-music-career-mentoring,Fine Arts and Music Career Mentoring,1328,unique,careers-employability|student-life
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/student-experience/ignite-lab,Ignite LAB,1439,unique,careers-employability|student-life|placements-WIL|scholarships
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/timetable-and-room-bookings/_nocache,Timetable & Room Bookings | Faculty of Fine Arts & Music,1598,mixed,subjects-timetable
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-subject-enrolment-forms/minor-music-performance,Minor Music Performance,253,unique,forms-admin|course-planning|enrolment
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/opportunities-and-outreach/ignite-lab,Ignite LAB,1439,unique,placements-WIL|careers-employability|scholarships|forms-admin
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/enrolment,Enrolment for research students,131,link-farm,research-candidature|enrolment|graduation|forms-admin
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/folio-recordings-support-scheme-for-music,Portfolio Recordings Support Scheme for Music (Jazz & Improvisation),819,unique,research-candidature|forms-admin|contacts-support|international
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/graduate-research-seminar-melbourne-conservatorium-of-music,Graduate research seminar (Melbourne Conservatorium of Music),119,link-farm,clubs-events|research-candidature|graduation|enrolment
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/grants/mcm-directors-writing-up-award,MCM Director's Writing Up Award,831,unique,research-candidature|scholarships|exams-results|placements-WIL
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/master-of-music-research-in-music-performance,Current student info: Master of Music (Research),799,unique,forms-admin|research-candidature|exams-results|clubs-events
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/phd-music-performance,PhD Music Performance | Research | Faculty of Fine Arts & Music,597,unique,research-candidature|forms-admin|placements-WIL
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/progress-reviews,Progress reviews for research students,391,unique,research-candidature|graduation|contacts-support
ffam,FFAM,faculty,https://finearts-music.unimelb.edu.au/current-students/research-students/university-student-services,Student Services | Graduate Students | FFAM,726,unique,graduation|research-candidature|academic-skills|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students,Current Students,296,unique,placements-WIL|careers-employability|clubs-events|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/employability-in-mdhs,Employability in MDHS,925,mixed,careers-employability|placements-WIL|subjects-timetable|exams-results
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements,Student Placements,358,unique,placements-WIL|student-life|wellbeing-health|graduation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org,Information for current host organisations,544,unique,placements-WIL|careers-employability|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/DDS3%20Year%20Level%20Coordinator,Page not found,214,redirect,placements-WIL|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology,Department of Clinical Audiology,317,unique,placements-WIL|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/additional-questions,Additional questions,161,unique,placements-WIL|contacts-support|inclusion-equity
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before,Before Placement,496,unique,placements-WIL|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before/remote-placements-for-students,How to provide remote placements for clinical audiology students,356,unique,placements-WIL|IT-systems|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before/remote-placements-for-students/introduction,Introduction,280,unique,placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/conclusion-of-placement,Conclusion of Placement,343,unique,placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/during-placement,During placement,480,unique,placements-WIL|forms-admin|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/eoi,Expression of interest form,214,unique,placements-WIL|contacts-support|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/frequently-asked-questions,Frequently asked questions,903,unique,placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing,Department of Nursing,349,unique,placements-WIL|subjects-timetable|graduation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/before-placement,Before placement,372,unique,placements-WIL|orientation|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/conclusion-of-placement,Conclusion of placement,402,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/during-placement,During placement,668,unique,placements-WIL|graduation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-optometry-and-vision-sciences,Department of Optometry and Vision Sciences,444,unique,placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-physiotherapy-resources,Department of Physiotherapy,409,unique,placements-WIL|exams-results|graduation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources,Department of Social Work,276,unique,student-life|placements-WIL|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/before-placement,Before placement,286,unique,placements-WIL|student-life|contacts-support|exams-results
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/conclusion-of-placement,Conclusion of placement,206,unique,placements-WIL|student-life|course-planning|subjects-timetable
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/during-placement,During placement,297,unique,placements-WIL|student-life|contacts-support|graduation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp,Department of Speech Pathology,337,unique,placements-WIL|wellbeing-health|graduation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/before-placement,Before Placement,353,unique,placements-WIL|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/conclusion-of-placement,Conclusion of Placement,402,unique,placements-WIL|exams-results
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/day-one-of-placement,Day one of Placement,304,unique,placements-WIL|orientation|student-life|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/during-placement,During Placement,445,unique,placements-WIL|subjects-timetable|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school,Melbourne Dental School,441,unique,placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/DDS3%20Year%20Level%20Coordinator,Page not found,257,redirect,placements-WIL|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/before-placement,Before placement,662,unique,placements-WIL|contacts-support|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/conclusion-of-placement,Conclusion of placement,287,unique,placements-WIL|contacts-support|wellbeing-health|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/during-placement,During placement,864,unique,placements-WIL|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-medical-school,Melbourne Medical School,369,unique,placements-WIL|wellbeing-health|student-life|IT-systems
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh,Melbourne School of Population and Global Health,514,unique,wellbeing-health|international|placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/before-placement,Before Placement,492,unique,placements-WIL|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/conclusion-of-placement,Conclusion of Placement,244,unique,placements-WIL|subjects-timetable|exams-results|graduation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/day-one-of-placement,Day one of placement,394,unique,placements-WIL|orientation|student-life|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/during-placement,During Placement,287,unique,placements-WIL|exams-results|academic-skills|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps,School of Psychological Sciences,426,unique,placements-WIL|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology,Clinical Neuropsychology,335,unique,placements-WIL|research-candidature
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/before-placement,Before placement,431,unique,placements-WIL|forms-admin|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/conclusion-of-placement,Conclusion of placement,523,unique,placements-WIL|graduation|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/during-placement,During placement,1166,unique,placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology,Clinical Psychology,322,unique,placements-WIL|course-planning
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/before-placement,Before placement,471,unique,placements-WIL|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/conclusion-of-placement,Conclusion of placement,235,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/during-placement,During placement,550,unique,placements-WIL|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology,Professional Psychology,378,unique,placements-WIL|course-planning|subjects-timetable|exams-results
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/before-placement,Before placement,477,unique,placements-WIL|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/conclusion-of-placement,Conclusion of Placement,199,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/during-placement,During placement,467,unique,placements-WIL|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs,Information for Prospective Host Organisations,345,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/how-is-the-placement-arranged,"What are the steps involved before, during and after a placement?",179,unique,placements-WIL|contacts-support|inclusion-equity
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/what-happens-after-the-placement,Where to from here?,214,unique,placements-WIL|wellbeing-health|contacts-support|international
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/why-should-your-ogranisation-place-student,Why should your organisation place students?,233,unique,placements-WIL|careers-employability|student-life
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/student-testimonials,Student Testimonials,735,unique,placements-WIL|student-life
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students,Information for students,419,unique,placements-WIL|subjects-timetable|contacts-support
mdhs,MDHS,faculty,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/feedback,-reporting-concerns-and-complains","Feedback, Reporting Concerns & Complains",213,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/getting-help,Getting help,593,mixed,placements-WIL|contacts-support|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/info,Important information,383,unique,placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/insurance,Insurance,380,unique,placements-WIL|international|orientation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/key-contacts,Key Contacts,193,unique,contacts-support|placements-WIL|inclusion-equity
mdhs,MDHS,faculty,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/obligations,-rights-and-responsibilities","Obligations, Rights & Responsibilities",578,unique,placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/overseas-placements,Overseas Placements,228,unique,international|placements-WIL|clubs-events|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/personal-information-and-intellectual-property,Personal information & Intellectual Property,566,unique,placements-WIL|IT-systems
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements,MDHS Pre-Placement Requirements,753,unique,placements-WIL|wellbeing-health|forms-admin|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/additional-info,Additional Info,136,link-farm,inclusion-equity|placements-WIL|forms-admin|careers-employability
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/additional-info/additional-information-and-resources,Additional Information and Resources,624,unique,placements-WIL|forms-admin|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/checklist,Summary of checks,549,unique,forms-admin|placements-WIL|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks,Course-specific checks,217,unique,wellbeing-health|placements-WIL|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/additional,Other checks by course,343,unique,placements-WIL|forms-admin|student-life|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/ahpra,AHPRA Registration,1382,unique,placements-WIL|wellbeing-health|forms-admin|course-planning
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/covid-19,COVID-19,395,unique,wellbeing-health|forms-admin|placements-WIL|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/first-aid-and-cpr,CPR and First Aid,294,unique,wellbeing-health|placements-WIL|forms-admin|clubs-events
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/hand-hygiene,Hand Hygiene,282,unique,wellbeing-health|placements-WIL|forms-admin|IT-systems
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/handbook,Handbook,169,unique,placements-WIL|forms-admin|inclusion-equity|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/flu,Influenza,428,unique,wellbeing-health|placements-WIL|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/hepatitis-b,Hepatitis B,575,unique,wellbeing-health|placements-WIL|forms-admin
mdhs,MDHS,faculty,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/measles,-mumps-and-rubella-mmr","Measles, Mumps and Rubella (MMR)",479,unique,wellbeing-health|placements-WIL|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/pertussis,Pertussis,384,unique,wellbeing-health|forms-admin|placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/tb,Tuberculosis,481,unique,wellbeing-health|forms-admin|placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/varicella,Varicella,438,unique,wellbeing-health|placements-WIL|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks,Non-Immunisation Checks,221,unique,wellbeing-health|placements-WIL|forms-admin|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/mask-fit-testing,Mask Fit Testing,967,unique,contacts-support|wellbeing-health|placements-WIL|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/ndis-worker-screening-check,NDIS Worker Screening Check,441,unique,placements-WIL|forms-admin|wellbeing-health|inclusion-equity
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/police-au,Australian Police Check,731,unique,placements-WIL|forms-admin|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/police-os,Overseas Police Record,532,unique,forms-admin|international|placements-WIL|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/wwcc,Working with Children Check,740,unique,placements-WIL|forms-admin|wellbeing-health|exams-results
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/sonia,Sonia,645,unique,placements-WIL|forms-admin
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/travel,Travel,900,unique,placements-WIL|international|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/visas,Visas,337,unique,international|placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment,Student Enrichment and Support,213,unique,contacts-support|clubs-events|student-life|careers-employability
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/chat-fest,Chat Fest,482,unique,clubs-events|student-life|graduation|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/clubs-and-societies,Student Clubs and Societies,462,unique,clubs-events|student-life|wellbeing-health|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/indigenous-student-success,MDHS Indigenous Student Success,515,mixed,inclusion-equity|student-life|scholarships|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mdhs-student-hub,MDHS Student Hub,327,unique,clubs-events|wellbeing-health|contacts-support|student-life
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs,Mentoring Programs,360,mixed,careers-employability|student-life|wellbeing-health|scholarships
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars,Chancellor’s Scholars,310,unique,scholarships|careers-employability|student-life|graduation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/emily-sun,Emily Sun,468,unique,careers-employability|student-life|scholarships|exams-results
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/garry-zhu,Garry Zhu,490,unique,scholarships|careers-employability|student-life|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/zahra-ataie,Zahra Ataie,463,unique,careers-employability|student-life|scholarships|contacts-support
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/older-site-versions/Student-Advisory-Council/student-support,Student support,0,redirect,contacts-support|student-life
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/research-pathways-advising,Research Pathways Advising,253,unique,contacts-support|research-candidature|student-life|graduation
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/student-leadership,Student Leadership,605,unique,careers-employability|student-life|contacts-support|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/student-leadership/Student-Advisory-Council,Student Advisory Council,212,unique,contacts-support|careers-employability|student-life|wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice,Student Fitness to Practice,372,unique,wellbeing-health|enrolment|placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/examples-of-concerns,Examples of Concerns,329,unique,exams-results|wellbeing-health|inclusion-equity
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/frequently-asked-questions,Frequently Asked Questions,279,unique,wellbeing-health|placements-WIL
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/links-and-resources,Links and Resources,237,unique,wellbeing-health
mdhs,MDHS,faculty,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/mdhs-process,MDHS Student Fitness to Practice Process,285,unique,wellbeing-health|placements-WIL
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students,Students,386,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning,Course Planning,366,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/orientation,Orientation,591,unique,orientation
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/wellbeing,Wellbeing,821,unique,wellbeing-health
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/assessment,Assessment,1213,unique,exams-results|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/changing-courses,Changing Courses,886,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans,Course Plans,817,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/enrolment,Enrolment and Timetabling,1057,mixed,enrolment|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/master-of-international-business-dual-degrees,Master of International Business Dual Degrees,394,unique,international|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/services,Services and Facilities,299,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/student-administration,Key Dates and Contacts,512,unique,forms-admin|course-planning|contacts-support
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/student-support,Student Support,937,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/subject-selection-and-advanced,Subject Selection and Advanced Standing,1098,unique,course-planning|subjects-timetable
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/wellbeing/ambassadors,Ambassadors,390,unique,student-life|wellbeing-health
