unit_slug,faculty,level,page_type,url,title,wordCount,classification,topics
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research,International Research Opportunities,789,unique,international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange,Study abroad and exchange,543,unique,international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/global-challenges-in-engineering-jakarta,Global Challenges in Engineering – Jakarta,1990,unique,international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events,Upcoming events,342,unique,clubs-events|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar,FEIT Student Event Calendar,368,unique,orientation|clubs-events
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/round-two,Round 3 Scholarships,460,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/round-one,Round 1 Scholarships,570,unique,scholarships
feit,FEIT,faculty,content,"https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students/scholarships/other-scholarships,-2023",Other Scholarships,522,unique,scholarships|research-candidature
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/other-scholarships,Other Scholarships,552,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/winners,Previous Community Awards winners,323,unique,student-life|scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/round-1a-scholarships,Round 2 Scholarships,399,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/nominate,Nominate for the Community Awards,1038,unique,student-life|scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/2025-spotlight-celebration-image-gallery,2025 Spotlight Celebration Image Gallery,302,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/2022-spotlight-celebration-image-gallery,2022 Spotlight Celebration Image Gallery,293,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/2023-spotlight-celebration-image-gallery,2023 Spotlight Celebration Image Gallery,293,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/2024-spotlight-celebration-image-gallery,2024 Spotlight Celebration Image Gallery,293,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students/scholarships/scholarships/travel,Engineering and IT Conference Travel Grant,1739,unique,scholarships|research-candidature
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/internship/practice-hurdle/step,Skills Towards Employment Program,469,unique,placements-WIL|exams-results|careers-employability
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students/scholarships/summer-round,"Summer Round, 2026",750,unique,scholarships|research-candidature
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/Peter%20Hall%20Building,~ Page not found,441,unique,<untagged>
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/Melbourne%20Connect%20Building,~ Page not found,441,unique,<untagged>
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/terms,Engineering and IT Scholarship Terms and Conditions,418,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/faqs,Community Awards FAQs,873,unique,student-life|scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/faqs,FAQs,734,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/honour-roll,Honour roll,312,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/eligibility-and-selection-criteria,Eligibility and selection criteria,475,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/internship/university-sourced-internships,University-sourced internships,4456,mixed,placements-WIL
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/internship/self-sourced,Self-sourced internships,4864,mixed,placements-WIL
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/internship/practice-hurdle/internship-no-credit,Not-for-Credit Internships,697,unique,placements-WIL|course-planning|exams-results
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/plan-to-attend-melbourne-orientation/new-student-checklist-domestic-students,New Student Checklist (Domestic Students),669,mixed,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/class-registration/enrolling-in-subjects,Graduate Coursework Students (Domestic),474,mixed,subjects-timetable|orientation|enrolment
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/internship/preparing-for-and-securing-an-internship,~ Page not found,454,unique,placements-WIL
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/class-registration/mytimetable,Graduate Coursework Students (International),523,mixed,subjects-timetable|orientation|international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/finalising-enrolment/accepting-offers,Intro to Uni,553,unique,orientation|enrolment
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/finalising-enrolment/enrolment-and-assistance,Welcome to Melbourne: International Student Webinars,887,unique,orientation|enrolment|international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/progress-your-career/internship/faq,Frequently Asked Questions,3148,mixed,placements-WIL
feit,FEIT,faculty,content,"https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/improve-your-english,-communication-and-academic-skills/academic-skills",Academic Skills,306,unique,academic-skills|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/further-support/how-to-plan-your-course,How to plan your course?,2512,mixed,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/further-support/covid-19-student-support,COVID-19 Student Support,291,unique,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/explore-university-platforms-and-systems/international-student-resources,International Student Resources,312,unique,international|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/further-support/manage-your-course,Manage your Course,291,unique,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/plan-to-attend-melbourne-orientation/new-student-checklist-international-students,New Student Checklist (International Students),756,mixed,orientation|international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/explore-university-platforms-and-systems/melbourne-talks,Melbourne Talks,600,unique,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/explore-university-platforms-and-systems/international-student-support,International Student Support,583,mixed,international|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/further-support/my-course-planner,My Course Planner,2057,unique,course-planning|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/further-support/faculty-course-planning-resources,Faculty Course Planning Resources,1270,mixed,course-planning|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/technology-requirements-and-available-resources/calculator-policy,Calculator Policy,365,unique,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/your-feedback/feedback,Orientation feedback survey,332,unique,fees-finance|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/technology-requirements-and-available-resources/student-it-contact,Student IT Contact,502,unique,contacts-support|IT-systems|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/newsletter,ENG & IT Express Newsletter,648,unique,orientation
feit,FEIT,faculty,content,"https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/improve-your-english,-communication-and-academic-skills/academic-english-tutorials",Academic English Tutorials,667,unique,subjects-timetable|orientation|academic-skills
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/student-resources-and-services,Student Resources & Services,539,unique,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/technology-requirements-and-available-resources/chat-with-student-it,Chat with Student IT,373,unique,IT-systems|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/technology-requirements-and-available-resources/student-it,Student IT,715,unique,IT-systems|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/technology-requirements-and-available-resources/general-software-for-uom-students,General Software for UoM Students,451,unique,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students,Coursework Students,459,unique,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research/ku-star,Kyoto University Short-Term Academic Research (KU-STAR) Summer Research Program (Summer: Nov - Feb),1151,unique,international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research/catholic-university-of-louvain-summer-research-program-summer-nov-feb,Catholic University of Louvain Summer Research Program (Summer: Nov - Feb),1187,unique,international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research/kaist-visiting-student-researcher-program,"Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea",1549,unique,international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research/university-of-twente-summer-research-program-summer-nov-feb,University of Twente Summer Research Program (Summer: Nov - Feb),1151,unique,international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/graduate-coursework-and-research-students,Graduate Coursework and Research Students,800,unique,international|research-candidature
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series/feit-hackathon-festival/2025-hackathon-festival-image-gallery,2025 Hackathon Festival Image Gallery,296,unique,<untagged>
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series/diversity-and-inclusion-case-competition/how-does-it-work,How Does It Work?,587,unique,inclusion-equity
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series/diversity-and-inclusion-case-competition/who-can-participate,Eligibility,396,unique,inclusion-equity
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series/diversity-and-inclusion-case-competition/prizes,Prizes,428,unique,inclusion-equity
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-coursework-opportunities/upcoming-short-term-coursework-opportunities,Upcoming Opportunities,1049,unique,international
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/saex-funding-and-scholarships,FEIT Student Exchange Funding and Scholarships,636,unique,international|scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students/scholarships/scholarships/phd-write-up-award,"PhD Write Up Award: Engineering and IT students, The University of Melbourne",494,unique,scholarships|research-candidature
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/scholarships/stephen-ho-accelerator-grant,Stephen Ho Accelerator Grant,797,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/scholarships/stephen-ho-innovation-awards,Stephen Ho Innovation Awards,539,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/scholarships/john-balfour,John Balfour Memorial Scholarship,498,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/winners/2022-winners,2022 winners,349,unique,student-life|scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/winners/2025-winners,2025 winners,328,unique,student-life|scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/winners/2023-winners,2023 winners,352,unique,student-life|scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/winners/2024-winners,2024 winners,344,unique,student-life|scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/deans-honours-award,Dean’s Honours List,353,unique,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/school-of-computing-and-information-systems-1,2022 Dean’s Honours List,849,unique,scholarships|IT-systems
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/scholarships,Scholarships - Coursework Students - Current Students - Faculty of Engineering and Information Technology,787,unique,scholarships|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/coursework-prizes,Coursework Prizes,631,unique,orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/2024,2024 Dean's Honours List,820,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/2023,2023 Dean’s Honours List,880,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/progress-your-career/sap/scholarships/terms/engineering-and-it-coursework-scholarship-terms-and-conditions,Engineering & IT Coursework Scholarship Terms and Conditions,933,unique,scholarships|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/scholarships/round-1a-scholarships,Round 2 Scholarships,403,unique,scholarships|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/scholarships/round-two,Round 3 Scholarships,464,unique,scholarships|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/scholarships/other-scholarships,Other Scholarships,556,unique,scholarships|orientation
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/scholarships/round-one,Round 1 Scholarships,574,unique,scholarships|orientation
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students,Information for current students at the Faculty of Fine Arts and Music,275,unique,subjects-timetable
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/assessment-and-exams/conservatorium-accompanists,Conservatorium accompanists,792,unique,exams-results
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/assessment-and-exams/conservatorium-performance-timetable-and-examinations,Conservatorium performance examinations,307,unique,exams-results|subjects-timetable
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/assets/links/tech-support-and-facilities,Tech Support and Facilities,3501,unique,fees-finance
ffam,FFAM,faculty,stub,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/pcme-practical-music-timetable,Practical Music and Performance Timetable,43,link-farm,subjects-timetable
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/quiet-spaces-at-the-southbank-campus,Quiet spaces at the Southbank Campus,721,unique,subjects-timetable
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/timetable-and-room-bookings,Timetable & Room Bookings | Faculty of Fine Arts & Music,1598,mixed,subjects-timetable
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/employability-in-fine-arts-and-music,Employability in Fine Arts and Music,711,mixed,careers-employability|student-life
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/ensembles/big-band,Big Band,555,unique,international
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/ensembles/chamber-music,Chamber Music,293,unique,subjects-timetable
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/ensembles/conservatorium-symphonic-ensembles,Symphonic Ensembles application and registration,912,unique,<untagged>
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/ensembles/percussion-ensemble,Percussion Ensemble,352,unique,<untagged>
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/facilities/conservatorium-instrument-loans,Instrument Loans | Faculty of Fine Arts & Music | UniMelb,305,unique,fees-finance
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/forms/Conservatorium-Special-Permission-Forms,Conservatorium Special Permission Forms,191,unique,enrolment
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/forms/assessment-program-aproval-forms,Assessment and Program Approval forms,413,unique,exams-results
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-ensemble-enrolment-and-participation-forms,Conservatorium Ensemble Enrolment & Participation Forms,716,unique,subjects-timetable|enrolment
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-subject-enrolment-forms,Conservatorium Subject Enrolment Forms,265,unique,subjects-timetable|enrolment|forms-admin
ffam,FFAM,faculty,stub,https://finearts-music.unimelb.edu.au/current-students/forms/fine-arts-and-music-enrolment-assistance,Fine Arts and Music Enrolment Assistance,77,link-farm,enrolment|subjects-timetable|forms-admin|course-planning
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/research-students,Information for research students at the Faculty of Fine Arts & Music,290,unique,research-candidature|enrolment|scholarships
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/research-students/grants,Grants and internal funding at the Faculty,1002,unique,research-candidature
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/research-students/research-ethics-and-integrity2,Research Ethics & Integrity | Faculty of Fine Arts & Music,788,unique,research-candidature
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/research-students/scholarships-and-studentships,Scholarships & Studentships | Graduate Students | FFAM,393,unique,scholarships|research-candidature
ffam,FFAM,faculty,stub,https://finearts-music.unimelb.edu.au/current-students/starting-out/bachelor-of-music-student-guides,Bachelor of Music student guide,62,link-farm,student-life
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/starting-out/orientation,Orientation,409,mixed,orientation|subjects-timetable|course-planning|enrolment
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/student-experience/fine-arts-and-music-career-mentoring,Fine Arts and Music Career Mentoring,1328,unique,careers-employability
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/student-experience/ignite-lab,Ignite LAB,1439,unique,careers-employability
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-subject-enrolment-forms/minor-music-performance,Minor Music Performance,253,unique,subjects-timetable|enrolment|course-planning|forms-admin
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/opportunities-and-outreach/ignite-lab,Ignite LAB,1439,unique,careers-employability
ffam,FFAM,faculty,stub,https://finearts-music.unimelb.edu.au/current-students/research-students/enrolment,Enrolment for research students,131,link-farm,enrolment|research-candidature
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/research-students/folio-recordings-support-scheme-for-music,Portfolio Recordings Support Scheme for Music (Jazz & Improvisation),819,unique,research-candidature|international
ffam,FFAM,faculty,stub,https://finearts-music.unimelb.edu.au/current-students/research-students/graduate-research-seminar-melbourne-conservatorium-of-music,Graduate research seminar (Melbourne Conservatorium of Music),119,link-farm,clubs-events|research-candidature
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/research-students/grants/mcm-directors-writing-up-award,MCM Director's Writing Up Award,831,unique,research-candidature
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/research-students/master-of-music-research-in-music-performance,Current student info: Master of Music (Research),799,unique,research-candidature|exams-results
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/research-students/phd-music-performance,PhD Music Performance | Research | Faculty of Fine Arts & Music,597,unique,research-candidature
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/research-students/progress-reviews,Progress reviews for research students,391,unique,research-candidature
ffam,FFAM,faculty,content,https://finearts-music.unimelb.edu.au/current-students/research-students/university-student-services,Student Services | Graduate Students | FFAM,726,unique,research-candidature|academic-skills|clubs-events
law,Law,faculty,content,https://law.unimelb.edu.au/students,MLS Students,617,unique,international
law,Law,faculty,content,https://law.unimelb.edu.au/students/career-services,Career Services,305,unique,careers-employability
law,Law,faculty,content,https://law.unimelb.edu.au/students/grd,Graduate Researchers | Students | Melbourne Law School,349,unique,research-candidature|scholarships|academic-skills
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd,JD Students,937,mixed,wellbeing-health|scholarships|academic-skills|IT-systems
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/course-planning,JD course planning and advice,689,mixed,course-planning|international|subjects-timetable|placements-WIL
law,Law,faculty,content,https://law.unimelb.edu.au/students/law-students-study-area,Student Cards and Law Students' Study Area,508,unique,research-candidature
law,Law,faculty,stub,https://law.unimelb.edu.au/students/legal-academic-skills,Ian Malkin Centre for Legal Academic Skills,149,link-farm,academic-skills|student-life|IT-systems
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters,MLM Students,894,mixed,wellbeing-health|scholarships|academic-skills
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/locker-hire,MLM student locker hire,190,unique,forms-admin
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/student-advising,MLM student advising,372,mixed,subjects-timetable|enrolment|course-planning|contacts-support
law,Law,faculty,content,https://law.unimelb.edu.au/students/mls-feedback,MLS Feedback,231,unique,fees-finance|exams-results
law,Law,faculty,stub,https://law.unimelb.edu.au/students/academic-support-and-wellbeing,Academic Support and Wellbeing,19,link-farm,wellbeing-health|academic-skills|inclusion-equity
law,Law,faculty,content,https://law.unimelb.edu.au/students/academic-support-and-wellbeing/wellbeing,Wellbeing,592,unique,wellbeing-health|academic-skills
law,Law,faculty,content,https://law.unimelb.edu.au/students/academic-support-and-wellbeing/wellbeing/extensions,Extensions,660,unique,special-consideration|exams-results|wellbeing-health|academic-skills
law,Law,faculty,content,https://law.unimelb.edu.au/students/academic-support-and-wellbeing/wellbeing/registration-for-ongoing-support,Registration for ongoing support,418,unique,wellbeing-health|subjects-timetable|exams-results|academic-skills
law,Law,faculty,content,https://law.unimelb.edu.au/students/academic-support-and-wellbeing/wellbeing/special-consideration,Special consideration,598,unique,special-consideration|wellbeing-health|forms-admin|subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/admission-to-practice,Admission to Practice,408,unique,enrolment
law,Law,faculty,content,https://law.unimelb.edu.au/students/career-services/career-outcomes,Career Outcomes,395,unique,careers-employability
law,Law,faculty,content,https://law.unimelb.edu.au/students/career-services/career-pathways,Career Pathways,181,unique,careers-employability
law,Law,faculty,content,https://law.unimelb.edu.au/students/career-services/services-and-resources,Employability in Law,857,mixed,careers-employability
law,Law,faculty,content,https://law.unimelb.edu.au/students/career-services/steps-to-practising-law,Steps to Practising Law,1556,unique,careers-employability
law,Law,faculty,stub,https://law.unimelb.edu.au/students/further-study,Further study,89,link-farm,research-candidature
law,Law,faculty,content,https://law.unimelb.edu.au/students/grd/candidature-management/degree-requirements/graduate-research-coordinators,Graduate Research Coordinators,355,unique,research-candidature
law,Law,faculty,content,https://law.unimelb.edu.au/students/grd/candidature-management/degree-requirements/mphil-law-milestones,MPhil (Law) Milestones,2857,unique,research-candidature
law,Law,faculty,content,https://law.unimelb.edu.au/students/grd/candidature-management/degree-requirements/phd-law-milestones,PhD (Law) Milestones,2912,unique,research-candidature
law,Law,faculty,stub,https://law.unimelb.edu.au/students/grd/candidature-management/supervision,Supervision,134,link-farm,research-candidature
law,Law,faculty,content,https://law.unimelb.edu.au/students/grd/enrichment,Enrichment,1593,unique,research-candidature|placements-WIL|orientation
law,Law,faculty,content,https://law.unimelb.edu.au/students/grd/enrichment/student-life-and-societies/mls-gra,MLS Graduate Researchers Association (GRA),265,unique,research-candidature|student-life
law,Law,faculty,stub,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes,"Scholarships, Funding and Prizes",129,link-farm,scholarships|research-candidature
law,Law,faculty,content,https://law.unimelb.edu.au/students/grd/students,Our Graduate Researchers,292,unique,research-candidature
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/enrichment,Enrichment | JD Students | Melbourne Law School,303,unique,orientation
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities,Global learning opportunities,286,unique,international|course-planning
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics,Melbourne Law School Clinics,1095,unique,placements-WIL
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/legal-internship,Legal Internship,1356,unique,placements-WIL|subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd,JD Students,795,mixed,wellbeing-health|student-life|scholarships|academic-skills
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/acceleration-guidelines,Acceleration Guidelines,558,unique,subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/accept-your-offer-and-get-started,Accept Your Offer & Get Started | JD | University of Melbourne,1823,mixed,enrolment|subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/class-recording-policy,Class Recording Policy,773,unique,subjects-timetable|clubs-events
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/concurrent-diploma,Concurrent Diploma option with the JD,372,unique,course-planning
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/course-plans,JD course structure and plans,837,unique,subjects-timetable|course-planning
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/enrolment,Enrolment and Re-Enrolment | JD | Melbourne Law School,516,unique,enrolment|course-planning
