unit_slug,faculty,level,corpus,page_type,classification,wordCount,depth,hubLinks,url,title,topicTags,topicTags_old,is_binary
law,Law,faculty,current-students,content,unique,911,3,1,https://law.unimelb.edu.au/students/career-services/services-and-resources/ellis-program,ELLIS Program,careers-employability|international,careers-employability|international,0
law,Law,faculty,current-students,stub,link-farm,72,4,0,https://law.unimelb.edu.au/students/career-services/services-and-resources/ellis-program/2023,2023,careers-employability,careers-employability|wellbeing-health|forms-admin|international,0
law,Law,faculty,current-students,content,unique,187,4,0,https://law.unimelb.edu.au/students/career-services/services-and-resources/ellis-program/2024,2024,careers-employability,careers-employability|international,0
law,Law,faculty,current-students,content,unique,1556,2,0,https://law.unimelb.edu.au/students/career-services/steps-to-practising-law,Steps to Practising Law,careers-employability,careers-employability,0
law,Law,faculty,current-students,stub,link-farm,89,2,0,https://law.unimelb.edu.au/students/further-study,Further study,research-candidature,research-candidature|student-life,0
law,Law,faculty,current-students,content,unique,349,1,1,https://law.unimelb.edu.au/students/grd,Graduate Researchers | Students | Melbourne Law School,research-candidature|scholarships|academic-skills,research-candidature|wellbeing-health|scholarships|student-life,0
law,Law,faculty,current-students,stub,link-farm,63,3,0,https://law.unimelb.edu.au/students/grd/candidature-management/degree-requirements,Degree Requirements,research-candidature,research-candidature|forms-admin,0
law,Law,faculty,current-students,content,unique,355,2,0,https://law.unimelb.edu.au/students/grd/candidature-management/degree-requirements/graduate-research-coordinators,Graduate Research Coordinators,research-candidature,research-candidature|forms-admin,0
law,Law,faculty,current-students,content,unique,2857,2,0,https://law.unimelb.edu.au/students/grd/candidature-management/degree-requirements/mphil-law-milestones,MPhil (Law) Milestones,research-candidature,research-candidature|forms-admin,0
law,Law,faculty,current-students,content,unique,2912,2,0,https://law.unimelb.edu.au/students/grd/candidature-management/degree-requirements/phd-law-milestones,PhD (Law) Milestones,research-candidature,research-candidature|forms-admin,0
law,Law,faculty,current-students,stub,link-farm,134,2,0,https://law.unimelb.edu.au/students/grd/candidature-management/supervision,Supervision,research-candidature,research-candidature|forms-admin,0
law,Law,faculty,current-students,content,unique,1593,2,0,https://law.unimelb.edu.au/students/grd/enrichment,Enrichment,research-candidature|placements-WIL|orientation,research-candidature|student-life|placements-WIL|contacts-support,0
law,Law,faculty,current-students,content,unique,216,3,0,https://law.unimelb.edu.au/students/grd/enrichment/student-life-and-societies,Student Life and Societies,student-life|research-candidature,student-life|research-candidature|clubs-events|contacts-support,0
law,Law,faculty,current-students,content,unique,265,2,0,https://law.unimelb.edu.au/students/grd/enrichment/student-life-and-societies/mls-gra,MLS Graduate Researchers Association (GRA),research-candidature|student-life,student-life|research-candidature|clubs-events|scholarships,0
law,Law,faculty,current-students,stub,link-farm,129,2,0,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes,"Scholarships, Funding and Prizes",scholarships|research-candidature,research-candidature|scholarships|contacts-support|international,0
law,Law,faculty,current-students,stub,link-farm,83,3,0,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes/domestic,Domestic,scholarships,research-candidature|scholarships|forms-admin|contacts-support,0
law,Law,faculty,current-students,stub,link-farm,84,3,0,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes/international,International,international|scholarships,research-candidature|scholarships|international|forms-admin,0
law,Law,faculty,current-students,content,unique,309,3,0,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes/mcniff-scholarship,James and Valerie McNiff Scholarship,scholarships|research-candidature,research-candidature|scholarships|contacts-support,0
law,Law,faculty,current-students,content,unique,231,3,0,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes/research-support-funds,Research Support Funds,scholarships,research-candidature|scholarships|forms-admin|contacts-support,0
law,Law,faculty,current-students,stub,link-farm,130,3,0,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes/sprp,Student Published Research Prize,research-candidature|scholarships|enrolment,research-candidature|scholarships|enrolment,0
law,Law,faculty,current-students,content,unique,292,2,0,https://law.unimelb.edu.au/students/grd/students,Our Graduate Researchers,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,304,3,0,https://law.unimelb.edu.au/students/grd/students/aashish-yadav,Aashish Yadav,research-candidature,research-candidature|exams-results|placements-WIL|inclusion-equity,0
law,Law,faculty,current-students,profile,unique,373,3,0,https://law.unimelb.edu.au/students/grd/students/allanah-colley,Allanah Colley,research-candidature,research-candidature|international,0
law,Law,faculty,current-students,profile,unique,509,3,0,https://law.unimelb.edu.au/students/grd/students/alumita-lekenaua,Alumita Lekenaua,research-candidature,research-candidature|careers-employability,0
law,Law,faculty,current-students,profile,unique,420,3,0,https://law.unimelb.edu.au/students/grd/students/andrea-furger,Andrea Furger,research-candidature|international,research-candidature|exams-results|international,0
law,Law,faculty,current-students,profile,unique,302,3,0,https://law.unimelb.edu.au/students/grd/students/andrea-immanuel,Andrea Immanuel,research-candidature|international,research-candidature|international|inclusion-equity,0
law,Law,faculty,current-students,profile,unique,275,3,0,https://law.unimelb.edu.au/students/grd/students/astrid-bernal-rubio,Astrid Milena Bernal Rubio,research-candidature|international,research-candidature|international|inclusion-equity,0
law,Law,faculty,current-students,profile,unique,290,3,0,https://law.unimelb.edu.au/students/grd/students/azadah-raz-mohammad,Azadah Raz Mohammad,international|research-candidature,research-candidature|international|inclusion-equity,0
law,Law,faculty,current-students,profile,unique,293,3,0,https://law.unimelb.edu.au/students/grd/students/balu-gopalakrishnan-nair,Balu Gopalakrishnan Nair,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,180,3,0,https://law.unimelb.edu.au/students/grd/students/belete-yemata,Belete Yemata,research-candidature,research-candidature|clubs-events,0
law,Law,faculty,current-students,profile,unique,727,3,0,https://law.unimelb.edu.au/students/grd/students/bongkot-napaumporn,Bongkot Napaumporn,research-candidature,research-candidature|placements-WIL|student-life|clubs-events,0
law,Law,faculty,current-students,profile,unique,312,3,0,https://law.unimelb.edu.au/students/grd/students/charlie-hock,Charlie Hock,research-candidature,research-candidature|exams-results,0
law,Law,faculty,current-students,profile,unique,294,3,0,https://law.unimelb.edu.au/students/grd/students/chin-yang-joseph-lau,Chin Yang Joseph Lau,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,296,3,0,https://law.unimelb.edu.au/students/grd/students/daniel-goldsworthy,Daniel Goldsworthy,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,420,3,0,https://law.unimelb.edu.au/students/grd/students/daria-vasilevskaia,Daria Vasilevskaia,research-candidature|international,research-candidature|enrolment|international,0
law,Law,faculty,current-students,profile,unique,265,3,0,https://law.unimelb.edu.au/students/grd/students/debaranjan-goswami,Debaranjan Goswami,research-candidature,research-candidature|orientation,0
law,Law,faculty,current-students,profile,unique,235,3,0,https://law.unimelb.edu.au/students/grd/students/elisabeth-lopez-desvars,Elisabeth Lopez Desvars,international|research-candidature,research-candidature|exams-results|scholarships|international,0
law,Law,faculty,current-students,profile,unique,194,3,0,https://law.unimelb.edu.au/students/grd/students/elliot-legendre,Elliot Legendre,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,312,3,0,https://law.unimelb.edu.au/students/grd/students/emilia-sterjova,Emilia Sterjova,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,293,3,0,https://law.unimelb.edu.au/students/grd/students/emma-finlay,Emma Finlay,student-life,research-candidature|exams-results|placements-WIL|clubs-events,0
law,Law,faculty,current-students,profile,unique,270,3,0,https://law.unimelb.edu.au/students/grd/students/eryanto-nugroho,Eryanto Nugroho,student-life|research-candidature,research-candidature|clubs-events|forms-admin,0
law,Law,faculty,current-students,profile,unique,617,3,0,https://law.unimelb.edu.au/students/grd/students/fia-hamid-walker,Fia Hamid-Walker,research-candidature|international,research-candidature|careers-employability|clubs-events|international,0
law,Law,faculty,current-students,profile,unique,281,3,0,https://law.unimelb.edu.au/students/grd/students/fitria-ratna-wardika,Fitria Ratna Wardika,research-candidature,research-candidature|exams-results,0
law,Law,faculty,current-students,profile,unique,292,3,0,https://law.unimelb.edu.au/students/grd/students/grace-chaw,Grace Chaw,wellbeing-health,research-candidature|wellbeing-health|forms-admin,0
law,Law,faculty,current-students,profile,unique,286,3,0,https://law.unimelb.edu.au/students/grd/students/hannah-gordon,Hannah Gordon,research-candidature,research-candidature|forms-admin|inclusion-equity,0
law,Law,faculty,current-students,profile,unique,197,3,0,https://law.unimelb.edu.au/students/grd/students/haris-jamil,Haris Jamil,research-candidature|international,research-candidature|exams-results|international,0
law,Law,faculty,current-students,profile,unique,353,3,0,https://law.unimelb.edu.au/students/grd/students/haseenah-huurieyah-wan-rosli,Haseenah Huurieyah Wan Rosli,research-candidature,research-candidature|scholarships|contacts-support|inclusion-equity,0
law,Law,faculty,current-students,profile,unique,457,3,0,https://law.unimelb.edu.au/students/grd/students/hossain-mohammad-reza,Hossain Mohammad Reza,research-candidature,research-candidature|orientation,0
law,Law,faculty,current-students,profile,unique,319,3,0,https://law.unimelb.edu.au/students/grd/students/ishika-chatterjee,Ishika Chatterjee,research-candidature,research-candidature|inclusion-equity|orientation,0
law,Law,faculty,current-students,profile,unique,352,3,0,https://law.unimelb.edu.au/students/grd/students/ishrat-jahan,Ishrat Jahan,research-candidature,research-candidature|forms-admin,0
law,Law,faculty,current-students,profile,unique,333,3,0,https://law.unimelb.edu.au/students/grd/students/janelle-koh,Janelle Koh,research-candidature|scholarships,research-candidature|scholarships|placements-WIL|forms-admin,0
law,Law,faculty,current-students,profile,unique,283,3,0,https://law.unimelb.edu.au/students/grd/students/jasmine-ali,Jasmine Ali,research-candidature,research-candidature|international|exams-results|careers-employability,0
law,Law,faculty,current-students,profile,unique,406,3,0,https://law.unimelb.edu.au/students/grd/students/jesse-hartery,Jesse Hartery,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,269,3,0,https://law.unimelb.edu.au/students/grd/students/jessica-bridges,Jessica Bridges,international|research-candidature,research-candidature|exams-results|scholarships|forms-admin,0
law,Law,faculty,current-students,profile,unique,338,3,0,https://law.unimelb.edu.au/students/grd/students/jiacheng-gong,Jiacheng Gong,research-candidature,research-candidature|orientation,0
law,Law,faculty,current-students,profile,unique,347,3,0,https://law.unimelb.edu.au/students/grd/students/john-sebastian,John Sebastian,research-candidature,research-candidature|forms-admin,0
law,Law,faculty,current-students,profile,unique,328,3,0,https://law.unimelb.edu.au/students/grd/students/kevin-yam,Kevin Yam,research-candidature,research-candidature|international,0
law,Law,faculty,current-students,profile,unique,256,3,0,https://law.unimelb.edu.au/students/grd/students/kinkino-legide,Kinkino Legide,subjects-timetable,research-candidature|forms-admin,0
law,Law,faculty,current-students,profile,unique,306,3,0,https://law.unimelb.edu.au/students/grd/students/lauren-bellamy,Lauren Bellamy,research-candidature,research-candidature|exams-results|contacts-support,0
law,Law,faculty,current-students,profile,unique,381,3,0,https://law.unimelb.edu.au/students/grd/students/liam-elphick,Liam Elphick,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,240,3,0,https://law.unimelb.edu.au/students/grd/students/lilia-anderson,Lilia Anderson,research-candidature,research-candidature|exams-results|clubs-events|forms-admin,0
law,Law,faculty,current-students,profile,unique,246,3,0,https://law.unimelb.edu.au/students/grd/students/lydie-schmidt,Lydie Schmidt,research-candidature,research-candidature|exams-results|wellbeing-health|forms-admin,0
law,Law,faculty,current-students,profile,unique,278,3,0,https://law.unimelb.edu.au/students/grd/students/magdalena-sylister,Magdalena Sylister,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,393,3,0,https://law.unimelb.edu.au/students/grd/students/malini-chidambaram,Malini Chidambaram,research-candidature|international,research-candidature|international,0
law,Law,faculty,current-students,profile,unique,400,3,0,https://law.unimelb.edu.au/students/grd/students/marcus-hickleton,Marcus Hickleton,research-candidature|international,research-candidature|exams-results|clubs-events|international,0
law,Law,faculty,current-students,profile,unique,183,3,0,https://law.unimelb.edu.au/students/grd/students/monal-gera,Monal Gera,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,230,3,0,https://law.unimelb.edu.au/students/grd/students/monica-hope,Monica Hope,research-candidature,research-candidature|forms-admin|international,0
law,Law,faculty,current-students,profile,unique,236,3,0,https://law.unimelb.edu.au/students/grd/students/nimna-prematilaka,Nimna Prematilaka,research-candidature|international,research-candidature|fees-finance|wellbeing-health|international,0
law,Law,faculty,current-students,profile,unique,319,3,0,https://law.unimelb.edu.au/students/grd/students/nurul-zayzda,Nurul Azizah Zayzda,research-candidature,research-candidature|inclusion-equity|clubs-events|international,0
law,Law,faculty,current-students,content,unique,267,3,0,https://law.unimelb.edu.au/students/grd/students/ratu-ayu-asih-kusuma-putri,Ratu Ayu Asih Kusuma Putri,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,271,3,0,https://law.unimelb.edu.au/students/grd/students/rebekah-markey-towler,Rebekah Markey-Towler,research-candidature,research-candidature|orientation,0
law,Law,faculty,current-students,profile,unique,415,3,0,https://law.unimelb.edu.au/students/grd/students/renuka-balasubramaniam,Renuka T Balasubramaniam,scholarships,research-candidature|scholarships|international,0
law,Law,faculty,current-students,profile,unique,295,3,0,https://law.unimelb.edu.au/students/grd/students/shilpa-singh-jaswant,Shilpa Singh Jaswant,research-candidature,research-candidature|scholarships,0
law,Law,faculty,current-students,profile,unique,267,3,0,https://law.unimelb.edu.au/students/grd/students/sid-saigal,Sid Saigal,research-candidature,research-candidature|scholarships|forms-admin|international,0
law,Law,faculty,current-students,profile,unique,242,3,0,https://law.unimelb.edu.au/students/grd/students/sumedha-choudhury,Sumedha Choudhury,research-candidature,research-candidature|international|inclusion-equity,0
law,Law,faculty,current-students,profile,unique,321,3,0,https://law.unimelb.edu.au/students/grd/students/suprawee-earn-asanasak,Suprawee (Earn) Asanasak,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,323,3,0,https://law.unimelb.edu.au/students/grd/students/surabhi-singh,Surabhi Singh,research-candidature|international,research-candidature,0
law,Law,faculty,current-students,profile,unique,334,3,0,https://law.unimelb.edu.au/students/grd/students/tegan-evans,Tegan Evans,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,347,3,0,https://law.unimelb.edu.au/students/grd/students/thi-nhung-nguyen,Thi Nhung Nguyen,research-candidature,research-candidature|international,0
law,Law,faculty,current-students,profile,unique,199,3,0,https://law.unimelb.edu.au/students/grd/students/thi-thu-ha-do,Thi Thu Ha Do,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,233,3,0,https://law.unimelb.edu.au/students/grd/students/tina-yao,Tina Yao,research-candidature,research-candidature|exams-results|forms-admin,0
law,Law,faculty,current-students,profile,link-farm,152,3,0,https://law.unimelb.edu.au/students/grd/students/tom-hvala,Tom Hvala,research-candidature,research-candidature|wellbeing-health|contacts-support,0
law,Law,faculty,current-students,profile,unique,243,3,0,https://law.unimelb.edu.au/students/grd/students/vita-apriliasari,Vita Apriliasari,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,398,3,0,https://law.unimelb.edu.au/students/grd/students/wilson-lui,Wilson Lui,placements-WIL|research-candidature,research-candidature|placements-WIL|international,0
law,Law,faculty,current-students,profile,unique,239,3,0,https://law.unimelb.edu.au/students/grd/students/yan-wang,Yan Wang,research-candidature,research-candidature,0
law,Law,faculty,current-students,profile,unique,261,3,0,https://law.unimelb.edu.au/students/grd/students/yanjie-zhu,Yanjie (Andrew) Zhu,research-candidature,research-candidature|exams-results,0
law,Law,faculty,current-students,profile,unique,225,3,0,https://law.unimelb.edu.au/students/grd/students/zelalem-shiferaw-woldemichael,Zelalem Shiferaw Woldemichael,research-candidature,research-candidature,0
law,Law,faculty,current-students,content,mixed,937,1,8,https://law.unimelb.edu.au/students/jd,JD Students,wellbeing-health|scholarships|academic-skills|IT-systems,wellbeing-health|scholarships|student-life|IT-systems,0
law,Law,faculty,current-students,content,unique,303,2,0,https://law.unimelb.edu.au/students/jd/enrichment,Enrichment | JD Students | Melbourne Law School,orientation,student-life|placements-WIL|careers-employability|clubs-events,0
law,Law,faculty,current-students,content,unique,286,2,1,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities,Global learning opportunities,international|course-planning,international|student-life|subjects-timetable,0
law,Law,faculty,current-students,content,unique,1029,3,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/ctls,Center for Transnational Legal Studies,international,international|student-life|forms-admin,0
law,Law,faculty,current-students,content,unique,1545,3,3,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships,Degree Partnerships,international,international|student-life|placements-WIL|forms-admin,0
law,Law,faculty,current-students,content,unique,920,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/boston-college,Boston College,international,international|student-life|forms-admin,0
law,Law,faculty,current-students,content,unique,1065,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/cambridge,University of Cambridge LLM/MCL,international,international|student-life|forms-admin|contacts-support,0
law,Law,faculty,current-students,content,unique,957,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/leiden-university,Leiden University,international,international|student-life|forms-admin,0
law,Law,faculty,current-students,content,unique,932,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/national-taiwan-university,National Taiwan University,international,international|student-life|forms-admin|scholarships,0
law,Law,faculty,current-students,content,unique,1026,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/nus,National University of Singapore Master of Laws (LLM),international,international|student-life|placements-WIL|forms-admin,0
law,Law,faculty,current-students,content,unique,1097,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/nyu,New York University JD-LLM,scholarships|international,international|student-life|scholarships|forms-admin,0
law,Law,faculty,current-students,content,unique,1087,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/oxford,University of Oxford BCL or MLF,subjects-timetable|international,international|student-life|fees-finance|forms-admin,0
law,Law,faculty,current-students,content,unique,931,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/peking-university,Peking University,international,international|student-life|forms-admin,0
law,Law,faculty,current-students,content,unique,973,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/sjtu,Shanghai Jiao Tong University,international,international|student-life|forms-admin,0
law,Law,faculty,current-students,content,unique,1103,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/ubc,University of British Columbia’s Peter A Allard School of Law LLM/LLM (CL)/LLM (Tax),international,international|student-life|forms-admin,0
law,Law,faculty,current-students,content,unique,946,4,2,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/degree-partnerships/university-of-amsterdam,University of Amsterdam,international,international|student-life|clubs-events|forms-admin,0
law,Law,faculty,current-students,content,unique,708,3,3,https://law.unimelb.edu.au/students/jd/enrichment/global-learning-opportunities/global-subjects,Global and interstate subjects,international|subjects-timetable,international|subjects-timetable|student-life|placements-WIL,0
law,Law,faculty,current-students,content,unique,1095,2,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics,Melbourne Law School Clinics,placements-WIL,placements-WIL|student-life|forms-admin,0
law,Law,faculty,current-students,stub,link-farm,131,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/climate-resilience-clinic,Climate Resilience Clinic,subjects-timetable|placements-WIL,placements-WIL|subjects-timetable|student-life|contacts-support,0
law,Law,faculty,current-students,content,unique,256,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/disability-human-rights-clinic,Disability Human Rights Clinic,inclusion-equity|subjects-timetable,placements-WIL|subjects-timetable|student-life|inclusion-equity,0
law,Law,faculty,current-students,content,unique,205,4,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/disability-human-rights-clinic/research-outcomes,DHRC Research Outcomes,inclusion-equity|subjects-timetable,placements-WIL|subjects-timetable|student-life|inclusion-equity,0
law,Law,faculty,current-students,content,unique,437,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/indigenous-legal-advocacy-clinic,Indigenous Legal Advocacy Clinic,inclusion-equity|subjects-timetable|placements-WIL,placements-WIL|subjects-timetable|student-life|inclusion-equity,0
law,Law,faculty,current-students,stub,link-farm,130,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/law-and-the-environment-lab,Law and the Environment Lab,subjects-timetable,placements-WIL|subjects-timetable|student-life,0
law,Law,faculty,current-students,content,unique,537,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/law-apps,Law Apps,subjects-timetable,placements-WIL|subjects-timetable|student-life|forms-admin,0
law,Law,faculty,current-students,content,unique,1356,2,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/legal-internship,Legal Internship,placements-WIL|subjects-timetable,placements-WIL|subjects-timetable|student-life,0
law,Law,faculty,current-students,content,unique,564,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/mls-tax-clinic,Tax Clinic | Melbourne Law School | University of Melbourne,subjects-timetable,placements-WIL|subjects-timetable|student-life,0
law,Law,faculty,current-students,content,unique,453,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/ndis-and-disability-benefits-clinic,NDIS and Disability Benefits Clinic,inclusion-equity|subjects-timetable|placements-WIL,placements-WIL|subjects-timetable|student-life|inclusion-equity,0
law,Law,faculty,current-students,content,unique,803,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/public-interest-law-clinic,Public Interest Law Clinic,subjects-timetable,placements-WIL|subjects-timetable|student-life|contacts-support,0
law,Law,faculty,current-students,content,unique,1259,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/stateless-legal-clinic,Stateless Legal Clinic,subjects-timetable,placements-WIL|subjects-timetable|student-life|inclusion-equity,0
law,Law,faculty,current-students,content,unique,475,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/street-law,Street Law,subjects-timetable|student-life,placements-WIL|subjects-timetable|student-life,0
law,Law,faculty,current-students,content,unique,943,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/sustainability-business-clinic,Sustainability Business Clinic,subjects-timetable,placements-WIL|subjects-timetable|student-life|forms-admin,0
law,Law,faculty,current-students,content,unique,169,3,0,https://law.unimelb.edu.au/students/jd/enrichment/mooting-and-competitions,Mooting and Competitions,student-life,clubs-events|student-life,0
law,Law,faculty,current-students,content,unique,509,3,0,https://law.unimelb.edu.au/students/orientation,Orientation,orientation|student-life,orientation|student-life|contacts-support|enrolment,0
law,Law,faculty,current-students,content,mixed,795,2,7,https://law.unimelb.edu.au/students/jd,JD Students,wellbeing-health|student-life|scholarships|academic-skills,wellbeing-health|scholarships|student-life|IT-systems,0
law,Law,faculty,current-students,content,unique,558,2,0,https://law.unimelb.edu.au/students/jd/studies/acceleration-guidelines,Acceleration Guidelines,subjects-timetable,course-planning|forms-admin|subjects-timetable|exams-results,0
law,Law,faculty,current-students,content,mixed,1823,2,12,https://law.unimelb.edu.au/students/jd/studies/accept-your-offer-and-get-started,Accept Your Offer & Get Started | JD | University of Melbourne,enrolment|subjects-timetable,enrolment|orientation|forms-admin|subjects-timetable,0
law,Law,faculty,current-students,content,unique,773,2,0,https://law.unimelb.edu.au/students/jd/studies/class-recording-policy,Class Recording Policy,subjects-timetable|clubs-events,forms-admin|placements-WIL,0
law,Law,faculty,current-students,content,unique,372,2,2,https://law.unimelb.edu.au/students/jd/studies/concurrent-diploma,Concurrent Diploma option with the JD,course-planning,enrolment|course-planning,0
law,Law,faculty,current-students,content,mixed,689,1,8,https://law.unimelb.edu.au/students/jd/studies/course-planning,JD course planning and advice,course-planning|international|subjects-timetable|placements-WIL,course-planning|international|enrolment|placements-WIL,0
law,Law,faculty,current-students,content,unique,837,2,2,https://law.unimelb.edu.au/students/jd/studies/course-plans,JD course structure and plans,subjects-timetable|course-planning,course-planning|subjects-timetable,0
law,Law,faculty,current-students,content,unique,516,2,3,https://law.unimelb.edu.au/students/jd/studies/enrolment,Enrolment and Re-Enrolment | JD | Melbourne Law School,enrolment|course-planning,enrolment|orientation|course-planning|forms-admin,0
law,Law,faculty,current-students,content,unique,2103,2,0,https://law.unimelb.edu.au/students/jd/studies/enrolment/jd-subjects,JD subjects,subjects-timetable|enrolment,subjects-timetable|enrolment|forms-admin,0
law,Law,faculty,current-students,content,unique,5424,2,0,https://law.unimelb.edu.au/students/jd/studies/enrolment/legal-research,Legal Research,enrolment|subjects-timetable,enrolment|academic-skills,0
law,Law,faculty,current-students,content,unique,522,2,0,https://law.unimelb.edu.au/students/jd/studies/rankings,JD Rankings,forms-admin,exams-results|contacts-support|international,0
law,Law,faculty,current-students,content,unique,976,2,0,https://law.unimelb.edu.au/students/jd/studies/student-achievement-and-grading,Student Achievement and Grading,exams-results|subjects-timetable,exams-results|subjects-timetable|academic-skills,0
law,Law,faculty,current-students,content,unique,500,2,0,https://law.unimelb.edu.au/students/jd/studies/time-commitment-and-timetabling,Time Commitment and Timetabling,course-planning,course-planning,0
law,Law,faculty,current-students,content,unique,168,2,0,https://law.unimelb.edu.au/students/jd/studies/waiver-of-subject-prerequisites,Subject Prerequisite Waiver,subjects-timetable|forms-admin,enrolment|scholarships|placements-WIL|forms-admin,0
law,Law,faculty,current-students,content,unique,508,1,1,https://law.unimelb.edu.au/students/law-students-study-area,Student Cards and Law Students' Study Area,research-candidature,student-life|fees-finance|forms-admin|research-candidature,0
law,Law,faculty,current-students,stub,link-farm,149,1,0,https://law.unimelb.edu.au/students/legal-academic-skills,Ian Malkin Centre for Legal Academic Skills,academic-skills|student-life|IT-systems,academic-skills|enrolment|contacts-support,0
law,Law,faculty,current-students,content,unique,191,2,0,https://law.unimelb.edu.au/students/legal-academic-skills/about,About the Centre and facilities,academic-skills,academic-skills|library|contacts-support,0
law,Law,faculty,current-students,stub,link-farm,69,2,0,https://law.unimelb.edu.au/students/legal-academic-skills/academic-skills-resources,Academic skills resources,academic-skills|student-life|IT-systems,academic-skills|contacts-support|exams-results,0
law,Law,faculty,current-students,content,unique,203,2,0,https://law.unimelb.edu.au/students/legal-academic-skills/facilitated-study-groups,Early Academic Guidance for Legal Education,academic-skills,academic-skills|subjects-timetable|exams-results|placements-WIL,0
law,Law,faculty,current-students,content,unique,196,2,0,https://law.unimelb.edu.au/students/legal-academic-skills/lms-community,Legal Academic Skills LMS Community,student-life|academic-skills|IT-systems|placements-WIL,academic-skills|enrolment|placements-WIL|IT-systems,0
law,Law,faculty,current-students,stub,link-farm,109,2,0,https://law.unimelb.edu.au/students/legal-academic-skills/writing-for-law,Writing for law,exams-results|academic-skills|student-life|IT-systems,academic-skills|exams-results|placements-WIL|contacts-support,0
law,Law,faculty,current-students,content,mixed,894,1,6,https://law.unimelb.edu.au/students/masters,MLM Students,wellbeing-health|scholarships|academic-skills,wellbeing-health|scholarships|student-life|IT-systems,0
law,Law,faculty,current-students,content,unique,222,2,0,https://law.unimelb.edu.au/students/masters/enrichment,Enrichment | Masters (Law) | Melbourne Law School,orientation|careers-employability,careers-employability|student-life|orientation|contacts-support,0
law,Law,faculty,current-students,stub,link-farm,117,3,0,https://law.unimelb.edu.au/students/masters/enrichment/global-learning-opportunities,Global learning opportunities,international|course-planning,international|student-life,0
law,Law,faculty,current-students,content,unique,932,3,3,https://law.unimelb.edu.au/students/masters/enrichment/global-learning-opportunities/study-abroad-at-oxford,Study Abroad at Oxford,international|course-planning|subjects-timetable,international|student-life|enrolment|subjects-timetable,0
