unit_slug,faculty,classification,page_type,wordCount,hubLinks,url,title,topOutboundHosts_exclChrome
feit,FEIT,unique,content,546,0,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series/diversity-and-inclusion-case-competition,Diversity & Inclusion Case Competition,eng.unimelb.edu.au:2;careersonline.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,789,0,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research,International Research Opportunities,eng.unimelb.edu.au:2;io.kaist.ac.kr:1;www.postech.ac.kr:1
feit,FEIT,unique,content,543,1,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange,Study abroad and exchange,eng.unimelb.edu.au:2;students.unimelb.edu.au:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,1990,1,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/global-challenges-in-engineering-jakarta,Global Challenges in Engineering – Jakarta,staff.unimelb.edu.au:3;eng.unimelb.edu.au:2;students.unimelb.edu.au:1
feit,FEIT,unique,content,342,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events,Upcoming events,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,368,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar,FEIT Student Event Calendar,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,460,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/round-two,Round 3 Scholarships,scholarships.unimelb.edu.au:5;eng.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,570,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/round-one,Round 1 Scholarships,scholarships.unimelb.edu.au:11;eng.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,522,0,"https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students/scholarships/other-scholarships,-2023",Other Scholarships,scholarships.unimelb.edu.au:5;eng.unimelb.edu.au:3;staff.unimelb.edu.au:1
feit,FEIT,unique,content,552,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/other-scholarships,Other Scholarships,scholarships.unimelb.edu.au:6;eng.unimelb.edu.au:2;handbook.unimelb.edu.au:1
feit,FEIT,unique,content,323,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/winners,Previous Community Awards winners,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,399,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/round-1a-scholarships,Round 2 Scholarships,scholarships.unimelb.edu.au:5;eng.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,1038,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/nominate,Nominate for the Community Awards,eng.unimelb.edu.au:4;forms.office.com:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,302,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/2025-spotlight-celebration-image-gallery,2025 Spotlight Celebration Image Gallery,eng.unimelb.edu.au:63;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,293,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/2022-spotlight-celebration-image-gallery,2022 Spotlight Celebration Image Gallery,eng.unimelb.edu.au:235;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,293,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/2023-spotlight-celebration-image-gallery,2023 Spotlight Celebration Image Gallery,eng.unimelb.edu.au:259;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,293,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/2024-spotlight-celebration-image-gallery,2024 Spotlight Celebration Image Gallery,eng.unimelb.edu.au:201;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,1739,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students/scholarships/scholarships/travel,Engineering and IT Conference Travel Grant,eng.unimelb.edu.au:2;gradresearch.unimelb.edu.au:2;engit-unimelb.smartygrants.com.au:1
feit,FEIT,unique,content,469,0,https://eng.unimelb.edu.au/students/coursework/student-experience/internship/practice-hurdle/step,Skills Towards Employment Program,eng.unimelb.edu.au:2;catalog.lms.unimelb.edu.au:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,750,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students/scholarships/summer-round,"Summer Round, 2026",scholarships.unimelb.edu.au:7;eng.unimelb.edu.au:2;www.ato.gov.au:1
feit,FEIT,unique,content,441,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/Peter%20Hall%20Building,~ Page not found,eng.unimelb.edu.au:3;handbook.unimelb.edu.au:1;search.unimelb.edu.au:1
feit,FEIT,unique,content,441,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/Melbourne%20Connect%20Building,~ Page not found,eng.unimelb.edu.au:3;handbook.unimelb.edu.au:1;search.unimelb.edu.au:1
feit,FEIT,unique,content,418,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/terms,Engineering and IT Scholarship Terms and Conditions,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,873,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/faqs,Community Awards FAQs,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,734,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/faqs,FAQs,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,312,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/honour-roll,Honour roll,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,475,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/eligibility-and-selection-criteria,Eligibility and selection criteria,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,mixed,content,4456,13,https://eng.unimelb.edu.au/students/coursework/student-experience/internship/university-sourced-internships,University-sourced internships,students.unimelb.edu.au:13;handbook.unimelb.edu.au:8;careersonline.unimelb.edu.au:3
feit,FEIT,mixed,content,4864,13,https://eng.unimelb.edu.au/students/coursework/student-experience/internship/self-sourced,Self-sourced internships,students.unimelb.edu.au:13;handbook.unimelb.edu.au:8;eng.unimelb.edu.au:3
feit,FEIT,unique,content,697,0,https://eng.unimelb.edu.au/students/coursework/student-experience/internship/practice-hurdle/internship-no-credit,Not-for-Credit Internships,eng.unimelb.edu.au:2;feit-vocational-placement.app.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,mixed,content,669,12,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/plan-to-attend-melbourne-orientation/new-student-checklist-domestic-students,New Student Checklist (Domestic Students),students.unimelb.edu.au:12;eng.unimelb.edu.au:2;studentit.unimelb.edu.au:2
feit,FEIT,mixed,content,474,8,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/class-registration/enrolling-in-subjects,Graduate Coursework Students (Domestic),students.unimelb.edu.au:8;eng.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,454,0,https://eng.unimelb.edu.au/students/coursework/student-experience/internship/preparing-for-and-securing-an-internship,~ Page not found,eng.unimelb.edu.au:3;search.unimelb.edu.au:1;staff.unimelb.edu.au:1
feit,FEIT,mixed,content,523,11,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/class-registration/mytimetable,Graduate Coursework Students (International),students.unimelb.edu.au:11;eng.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,553,2,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/finalising-enrolment/accepting-offers,Intro to Uni,eng.unimelb.edu.au:2;students.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,887,4,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/finalising-enrolment/enrolment-and-assistance,Welcome to Melbourne: International Student Webinars,bookings.events.unimelb.edu.au:8;echo360.net.au:6;students.unimelb.edu.au:4
feit,FEIT,mixed,content,3148,7,https://eng.unimelb.edu.au/students/coursework/progress-your-career/internship/faq,Frequently Asked Questions,students.unimelb.edu.au:7;eng.unimelb.edu.au:2;handbook.unimelb.edu.au:1
feit,FEIT,unique,content,306,0,"https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/improve-your-english,-communication-and-academic-skills/academic-skills",Academic Skills,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,mixed,content,2512,17,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/further-support/how-to-plan-your-course,How to plan your course?,students.unimelb.edu.au:17;handbook.unimelb.edu.au:5;study.unimelb.edu.au:4
feit,FEIT,unique,content,291,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/further-support/covid-19-student-support,COVID-19 Student Support,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,312,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/explore-university-platforms-and-systems/international-student-resources,International Student Resources,eng.unimelb.edu.au:2;study.unimelb.edu.au:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,291,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/further-support/manage-your-course,Manage your Course,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,mixed,content,756,18,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/plan-to-attend-melbourne-orientation/new-student-checklist-international-students,New Student Checklist (International Students),students.unimelb.edu.au:18;eng.unimelb.edu.au:2;studentit.unimelb.edu.au:2
feit,FEIT,unique,content,600,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/explore-university-platforms-and-systems/melbourne-talks,Melbourne Talks,eng.unimelb.edu.au:2;q.surveys.unimelb.edu.au:1;forms.your.unimelb.edu.au:1
feit,FEIT,mixed,content,583,15,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/explore-university-platforms-and-systems/international-student-support,International Student Support,students.unimelb.edu.au:15;eng.unimelb.edu.au:2;study.unimelb.edu.au:1
feit,FEIT,unique,content,2057,4,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/further-support/my-course-planner,My Course Planner,students.unimelb.edu.au:4;eng.unimelb.edu.au:2;handbook.unimelb.edu.au:1
feit,FEIT,mixed,content,1270,25,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/further-support/faculty-course-planning-resources,Faculty Course Planning Resources,students.unimelb.edu.au:25;handbook.unimelb.edu.au:11;www.youtube.com:8
feit,FEIT,unique,content,365,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/technology-requirements-and-available-resources/calculator-policy,Calculator Policy,eng.unimelb.edu.au:2;www.coop.com.au:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,332,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/your-feedback/feedback,Orientation feedback survey,eng.unimelb.edu.au:2;q.surveys.unimelb.edu.au:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,502,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/technology-requirements-and-available-resources/student-it-contact,Student IT Contact,eng.unimelb.edu.au:2;studentit.unimelb.edu.au:1;uomservicehub.service-now.com:1
feit,FEIT,unique,content,648,1,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/newsletter,ENG & IT Express Newsletter,eng.unimelb.edu.au:3;melbourneuni.au1.qualtrics.com:2;students.unimelb.edu.au:1
feit,FEIT,unique,content,667,1,"https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/improve-your-english,-communication-and-academic-skills/academic-english-tutorials",Academic English Tutorials,eng.unimelb.edu.au:2;q.surveys.unimelb.edu.au:2;melbourneuni.au1.qualtrics.com:1
feit,FEIT,unique,content,539,3,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/student-resources-and-services,Student Resources & Services,students.unimelb.edu.au:3;eng.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,373,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/technology-requirements-and-available-resources/chat-with-student-it,Chat with Student IT,eng.unimelb.edu.au:2;studentit.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,715,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/technology-requirements-and-available-resources/student-it,Student IT,studentit.unimelb.edu.au:10;eng.unimelb.edu.au:2;uomservicehub.service-now.com:1
feit,FEIT,unique,content,451,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/before-orientation/technology-requirements-and-available-resources/general-software-for-uom-students,General Software for UoM Students,studentit.unimelb.edu.au:4;eng.unimelb.edu.au:2;go.unimelb.edu.au:1
feit,FEIT,unique,content,459,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students,Coursework Students,eng.unimelb.edu.au:3;scholarships.unimelb.edu.au:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,1151,1,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research/ku-star,Kyoto University Short-Term Academic Research (KU-STAR) Summer Research Program (Summer: Nov - Feb),eng.unimelb.edu.au:2;ask.unimelb.edu.au:2;studyos.students.unimelb.edu.au:2
feit,FEIT,unique,content,1187,1,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research/catholic-university-of-louvain-summer-research-program-summer-nov-feb,Catholic University of Louvain Summer Research Program (Summer: Nov - Feb),eng.unimelb.edu.au:3;ask.unimelb.edu.au:2;students.unimelb.edu.au:1
feit,FEIT,unique,content,1549,1,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research/kaist-visiting-student-researcher-program,"Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea",eng.unimelb.edu.au:2;io.kaist.ac.kr:1;www.kaist.ac.kr:1
feit,FEIT,unique,content,1151,1,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-research/university-of-twente-summer-research-program-summer-nov-feb,University of Twente Summer Research Program (Summer: Nov - Feb),www.utwente.nl:3;eng.unimelb.edu.au:2;ask.unimelb.edu.au:2
feit,FEIT,unique,content,800,2,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/graduate-coursework-and-research-students,Graduate Coursework and Research Students,careersonline.unimelb.edu.au:4;eng.unimelb.edu.au:2;students.unimelb.edu.au:2
feit,FEIT,unique,content,296,0,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series/feit-hackathon-festival/2025-hackathon-festival-image-gallery,2025 Hackathon Festival Image Gallery,eng.unimelb.edu.au:38;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,587,0,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series/diversity-and-inclusion-case-competition/how-does-it-work,How Does It Work?,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,396,0,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series/diversity-and-inclusion-case-competition/who-can-participate,Eligibility,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,428,0,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series/diversity-and-inclusion-case-competition/prizes,Prizes,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,1049,1,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/international-coursework-opportunities/upcoming-short-term-coursework-opportunities,Upcoming Opportunities,studyos.students.unimelb.edu.au:5;eng.unimelb.edu.au:2;www.summerschools.uzh.ch:2
feit,FEIT,unique,content,636,1,https://eng.unimelb.edu.au/students/coursework/student-experience/study-overseas/feit-students-study-abroad-and-exchange/saex-funding-and-scholarships,FEIT Student Exchange Funding and Scholarships,eng.unimelb.edu.au:2;studenteforms.app.unimelb.edu.au:1;scholarships.unimelb.edu.au:1
feit,FEIT,unique,content,494,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students/scholarships/scholarships/phd-write-up-award,"PhD Write Up Award: Engineering and IT students, The University of Melbourne",eng.unimelb.edu.au:2;melbourneuni.au1.qualtrics.com:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,797,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/scholarships/stephen-ho-accelerator-grant,Stephen Ho Accelerator Grant,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,539,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/scholarships/stephen-ho-innovation-awards,Stephen Ho Innovation Awards,eng.unimelb.edu.au:2;engit-unimelb.smartygrants.com.au:2;handbook.unimelb.edu.au:1
feit,FEIT,unique,content,498,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships/scholarships/john-balfour,John Balfour Memorial Scholarship,eng.unimelb.edu.au:2;engit-unimelb.smartygrants.com.au:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,349,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/winners/2022-winners,2022 winners,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,328,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/winners/2025-winners,2025 winners,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,352,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/winners/2023-winners,2023 winners,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,344,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations/community-awards/winners/2024-winners,2024 winners,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,353,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/deans-honours-award,Dean’s Honours List,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,849,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/school-of-computing-and-information-systems-1,2022 Dean’s Honours List,eng.unimelb.edu.au:2;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,787,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/scholarships,Scholarships - Coursework Students - Current Students - Faculty of Engineering and Information Technology,eng.unimelb.edu.au:4;scholarships.unimelb.edu.au:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,631,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/coursework-prizes,Coursework Prizes,scholarships.unimelb.edu.au:6;eng.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,820,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/2024,2024 Dean's Honours List,eng.unimelb.edu.au:12;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,880,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/deans-honours-award/2023,2023 Dean’s Honours List,eng.unimelb.edu.au:14;staff.unimelb.edu.au:1;giving.unimelb.edu.au:1
feit,FEIT,unique,content,933,1,https://eng.unimelb.edu.au/students/coursework/progress-your-career/sap/scholarships/terms/engineering-and-it-coursework-scholarship-terms-and-conditions,Engineering & IT Coursework Scholarship Terms and Conditions,eng.unimelb.edu.au:2;students.unimelb.edu.au:1;staff.unimelb.edu.au:1
feit,FEIT,unique,content,403,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/scholarships/round-1a-scholarships,Round 2 Scholarships,scholarships.unimelb.edu.au:5;eng.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,464,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/scholarships/round-two,Round 3 Scholarships,scholarships.unimelb.edu.au:5;eng.unimelb.edu.au:2;staff.unimelb.edu.au:1
feit,FEIT,unique,content,556,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/scholarships/other-scholarships,Other Scholarships,scholarships.unimelb.edu.au:6;eng.unimelb.edu.au:2;handbook.unimelb.edu.au:1
feit,FEIT,unique,content,574,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/whats-next/coursework-students/scholarships/round-one,Round 1 Scholarships,scholarships.unimelb.edu.au:11;eng.unimelb.edu.au:2;staff.unimelb.edu.au:1
ffam,FFAM,unique,content,275,5,https://finearts-music.unimelb.edu.au/current-students,Information for current students at the Faculty of Fine Arts and Music,students.unimelb.edu.au:5;finearts-music.unimelb.edu.au:2;maps.unimelb.edu.au:1
ffam,FFAM,unique,content,792,0,https://finearts-music.unimelb.edu.au/current-students/assessment-and-exams/conservatorium-accompanists,Conservatorium accompanists,finearts-music.unimelb.edu.au:1
ffam,FFAM,unique,content,307,0,https://finearts-music.unimelb.edu.au/current-students/assessment-and-exams/conservatorium-performance-timetable-and-examinations,Conservatorium performance examinations,lms.unimelb.edu.au:2;www.formstack.com:2;vcamcm.formstack.com:1
ffam,FFAM,unique,content,3501,0,https://finearts-music.unimelb.edu.au/current-students/assets/links/tech-support-and-facilities,Tech Support and Facilities,ecommerce.unimelb.edu.au:26;vcamcm.formstack.com:14;maps.unimelb.edu.au:8
ffam,FFAM,link-farm,stub,43,1,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/pcme-practical-music-timetable,Practical Music and Performance Timetable,my.unimelb.edu.au:1;students.unimelb.edu.au:1
ffam,FFAM,unique,content,721,0,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/quiet-spaces-at-the-southbank-campus,Quiet spaces at the Southbank Campus,maps.unimelb.edu.au:11;go.unimelb.edu.au:2;spaceinfo.staff.unimelb.edu.au:1
ffam,FFAM,mixed,content,1598,6,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/timetable-and-room-bookings,Timetable & Room Bookings | Faculty of Fine Arts & Music,students.unimelb.edu.au:6;finearts-music.unimelb.edu.au:5;cloud.timeedit.net:1
ffam,FFAM,mixed,content,711,22,https://finearts-music.unimelb.edu.au/current-students/employability-in-fine-arts-and-music,Employability in Fine Arts and Music,students.unimelb.edu.au:22;finearts-music.unimelb.edu.au:6;careersonline.unimelb.edu.au:1
ffam,FFAM,unique,content,555,0,https://finearts-music.unimelb.edu.au/current-students/ensembles/big-band,Big Band,handbook.unimelb.edu.au:9;maps.unimelb.edu.au:2
ffam,FFAM,unique,content,293,0,https://finearts-music.unimelb.edu.au/current-students/ensembles/chamber-music,Chamber Music,handbook.unimelb.edu.au:9;forms.cloud.microsoft:1
ffam,FFAM,unique,content,912,2,https://finearts-music.unimelb.edu.au/current-students/ensembles/conservatorium-symphonic-ensembles,Symphonic Ensembles application and registration,finearts-music.unimelb.edu.au:24;students.unimelb.edu.au:2;handbook.unimelb.edu.au:1
ffam,FFAM,unique,content,352,0,https://finearts-music.unimelb.edu.au/current-students/ensembles/percussion-ensemble,Percussion Ensemble,handbook.unimelb.edu.au:6;maps.unimelb.edu.au:1;finearts-music.unimelb.edu.au:1
ffam,FFAM,unique,content,305,0,https://finearts-music.unimelb.edu.au/current-students/facilities/conservatorium-instrument-loans,Instrument Loans | Faculty of Fine Arts & Music | UniMelb,forms.office.com:1
ffam,FFAM,unique,content,191,0,https://finearts-music.unimelb.edu.au/current-students/forms/Conservatorium-Special-Permission-Forms,Conservatorium Special Permission Forms,my.unimelb.edu.au:1;www.formstack.com:1;concertclass.mcm.unimelb.edu.au:1
ffam,FFAM,unique,content,413,3,https://finearts-music.unimelb.edu.au/current-students/forms/assessment-program-aproval-forms,Assessment and Program Approval forms,www.formstack.com:4;students.unimelb.edu.au:3;vcamcm.formstack.com:2
ffam,FFAM,unique,content,716,0,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-ensemble-enrolment-and-participation-forms,Conservatorium Ensemble Enrolment & Participation Forms,handbook.unimelb.edu.au:75;forms.office.com:3;canvas.lms.unimelb.edu.au:1
ffam,FFAM,unique,content,265,0,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-subject-enrolment-forms,Conservatorium Subject Enrolment Forms,handbook.unimelb.edu.au:15;vcamcm.formstack.com:3;www.formstack.com:1
ffam,FFAM,link-farm,stub,77,1,https://finearts-music.unimelb.edu.au/current-students/forms/fine-arts-and-music-enrolment-assistance,Fine Arts and Music Enrolment Assistance,students.unimelb.edu.au:1
ffam,FFAM,unique,content,290,0,https://finearts-music.unimelb.edu.au/current-students/research-students,Information for research students at the Faculty of Fine Arts & Music,finearts-music.unimelb.edu.au:1
ffam,FFAM,unique,content,1002,0,https://finearts-music.unimelb.edu.au/current-students/research-students/grants,Grants and internal funding at the Faculty,finearts-music.unimelb.edu.au:7;gateway.research.unimelb.edu.au:4;ricunimelb.smartygrants.com.au:3
ffam,FFAM,unique,content,788,0,https://finearts-music.unimelb.edu.au/current-students/research-students/research-ethics-and-integrity2,Research Ethics & Integrity | Faculty of Fine Arts & Music,gateway.research.unimelb.edu.au:5;staff.unimelb.edu.au:4;policy.unimelb.edu.au:1
ffam,FFAM,unique,content,393,0,https://finearts-music.unimelb.edu.au/current-students/research-students/scholarships-and-studentships,Scholarships & Studentships | Graduate Students | FFAM,scholarships.unimelb.edu.au:2;unimelb_admissions_scholarships.formstack.com:1;finearts-music.unimelb.edu.au:1
ffam,FFAM,link-farm,stub,62,0,https://finearts-music.unimelb.edu.au/current-students/starting-out/bachelor-of-music-student-guides,Bachelor of Music student guide,lms.unimelb.edu.au:1;finearts-music.unimelb.edu.au:1
